audio_id,concern_a,concern_b,primary_focus,protocol_id,audit_status,finding_codes
00ae450b11f1,HIGH_NOTE_THINS,VOICE_TOO_THIN,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,VOICE_TOO_DARK_MUFFLED,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,VOICE_TOO_NASAL_PERCEPT,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,VOICE_TOO_BREATHY,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,VOICE_TOO_SHARP,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,VOICE_ROUGH,STABILITY,STABILITY,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,TIMBRE_CHANGES_HIGH,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,PITCH_UNSTABLE,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,VIBRATO_UNSTABLE,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,DYNAMICS_DIFFICULT,DYNAMICS,DYNAMICS,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,PHRASE_END_WEAK,DYNAMICS,PHRASE_ENDURANCE,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,PAIN_WHILE_SINGING,SAFETY,SAFETY,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,PAIN_AFTER_SINGING,SAFETY,SAFETY,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,SPEAKING_DISCOMFORT,SAFETY,SAFETY,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,PERSISTENT_HOARSENESS,SAFETY,SAFETY,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_THINS,OTHER_CONCERN,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,HIGH_NOTE_UNSTABLE,THROAT_EFFORT,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,VOCAL_FATIGUE,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,TIMBRE_DISSATISFIED,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,VOICE_TOO_THIN,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,VOICE_TOO_DARK_MUFFLED,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,VOICE_TOO_NASAL_PERCEPT,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,VOICE_TOO_BREATHY,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,VOICE_TOO_SHARP,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,VOICE_ROUGH,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,TIMBRE_CHANGES_HIGH,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,VIBRATO_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,DYNAMICS_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,PHRASE_END_WEAK,EFFORT,EFFORT,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
00ae450b11f1,HIGH_NOTE_UNSTABLE,OTHER_CONCERN,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,TIMBRE_DISSATISFIED,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,VOICE_TOO_THIN,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,VOICE_TOO_DARK_MUFFLED,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,VOICE_TOO_NASAL_PERCEPT,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,VOICE_TOO_BREATHY,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,VOICE_TOO_SHARP,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,VOICE_ROUGH,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,TIMBRE_CHANGES_HIGH,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,PITCH_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,VIBRATO_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,DYNAMICS_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,PHRASE_END_WEAK,EFFORT,EFFORT,PASS,
00ae450b11f1,THROAT_EFFORT,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,THROAT_EFFORT,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,THROAT_EFFORT,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
00ae450b11f1,THROAT_EFFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
00ae450b11f1,THROAT_EFFORT,OTHER_CONCERN,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,TIMBRE_DISSATISFIED,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,VOICE_TOO_THIN,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,VOICE_TOO_DARK_MUFFLED,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,VOICE_TOO_NASAL_PERCEPT,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,VOICE_TOO_BREATHY,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,VOICE_TOO_SHARP,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,VOICE_ROUGH,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,TIMBRE_CHANGES_HIGH,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,PITCH_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,VIBRATO_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,DYNAMICS_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,PHRASE_END_WEAK,EFFORT,EFFORT,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
00ae450b11f1,LOUD_VOICE_DIFFICULT,OTHER_CONCERN,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,TIMBRE_DISSATISFIED,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,VOICE_TOO_THIN,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,VOICE_TOO_DARK_MUFFLED,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,VOICE_TOO_NASAL_PERCEPT,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,VOICE_TOO_BREATHY,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,VOICE_TOO_SHARP,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,VOICE_ROUGH,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,TIMBRE_CHANGES_HIGH,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,PITCH_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,VIBRATO_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,DYNAMICS_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,PHRASE_END_WEAK,EFFORT,EFFORT,PASS,
00ae450b11f1,VOCAL_FATIGUE,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,VOCAL_FATIGUE,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,VOCAL_FATIGUE,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
00ae450b11f1,VOCAL_FATIGUE,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
00ae450b11f1,VOCAL_FATIGUE,OTHER_CONCERN,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,TIMBRE_DISSATISFIED,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,VOICE_TOO_THIN,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,VOICE_TOO_DARK_MUFFLED,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,VOICE_TOO_NASAL_PERCEPT,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,VOICE_TOO_BREATHY,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,VOICE_TOO_SHARP,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,VOICE_ROUGH,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,TIMBRE_CHANGES_HIGH,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,PITCH_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,VIBRATO_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,DYNAMICS_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,PHRASE_END_WEAK,EFFORT,EFFORT,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
00ae450b11f1,AFTER_SINGING_FATIGUE,OTHER_CONCERN,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,VOICE_TOO_THIN,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,VOICE_TOO_DARK_MUFFLED,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,VOICE_TOO_NASAL_PERCEPT,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,VOICE_TOO_BREATHY,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,VOICE_TOO_SHARP,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,VOICE_ROUGH,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,TIMBRE_CHANGES_HIGH,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,PITCH_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,VIBRATO_UNSTABLE,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,DYNAMICS_DIFFICULT,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,PHRASE_END_WEAK,EFFORT,EFFORT,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,PAIN_WHILE_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,PAIN_AFTER_SINGING,SAFETY,SAFETY,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,SPEAKING_DISCOMFORT,SAFETY,SAFETY,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,PERSISTENT_HOARSENESS,SAFETY,SAFETY,PASS,
00ae450b11f1,TIMBRE_DISSATISFIED,OTHER_CONCERN,EFFORT,EFFORT,PASS,
00ae450b11f1,VOICE_TOO_THIN,VOICE_TOO_DARK_MUFFLED,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,VOICE_TOO_THIN,VOICE_TOO_NASAL_PERCEPT,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,VOICE_TOO_THIN,VOICE_TOO_BREATHY,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,VOICE_TOO_THIN,VOICE_TOO_SHARP,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,VOICE_TOO_THIN,VOICE_ROUGH,STABILITY,STABILITY,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,VOICE_TOO_THIN,TIMBRE_CHANGES_HIGH,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,VOICE_TOO_THIN,PITCH_UNSTABLE,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
00ae450b11f1,VOICE_TOO_THIN,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,FAIL,UNSUPPORTED_ACOUSTIC_CLAIM
